popularity,budget,revenue,runtime,genres,vote_count,vote_average,release_year,budget_adj,revenue_adj
0.290596,5000000,12232628,107,Western,27,5.2,1983,10946559.9887907,26781039.2445122
0.290596,5000000,12232628,107,Crime,27,5.2,1983,10946559.9887907,26781039.2445122
0.277865,5000000,34725000,113,Horror,43,6.0,1983,10946559.9887907,76023859.1221515
0.277865,5000000,34725000,113,Mystery,43,6.0,1983,10946559.9887907,76023859.1221515
0.277865,5000000,34725000,113,Thriller,43,6.0,1983,10946559.9887907,76023859.1221515
0.252008,5952000,2120439,87,Horror,180,6.8,1983,13030785.0106564,4642302.54321428
0.252008,5952000,2120439,87,Mystery,180,6.8,1983,13030785.0106564,4642302.54321428
0.252008,5952000,2120439,87,Science Fiction,180,6.8,1983,13030785.0106564,4642302.54321428
0.196581,1200000,760883,81,Animation,20,6.1,1983,2627174.39730977,1665810.28079021
0.196581,1200000,760883,81,Fantasy,20,6.1,1983,2627174.39730977,1665810.28079021
0.196581,1200000,760883,81,Science Fiction,20,6.1,1983,2627174.39730977,1665810.28079021
0.254523,15000000,10219460,106,Science Fiction,28,6.2,1983,32839679.9663721,22373586.3886094
0.254523,15000000,10219460,106,Thriller,28,6.2,1983,32839679.9663721,22373586.3886094
0.148192,6000000,3661757,96,Drama,16,5.3,1983,13135871.9865488,8016728.53297487
0.148192,6000000,3661757,96,Foreign,16,5.3,1983,13135871.9865488,8016728.53297487
0.148192,6000000,3661757,96,Horror,16,5.3,1983,13135871.9865488,8016728.53297487
0.194675,19000000,5656087,95,Fantasy,16,6.3,1983,41596927.9574047,12382939.1294638
0.194675,19000000,5656087,95,Mystery,16,6.3,1983,41596927.9574047,12382939.1294638
0.194675,19000000,5656087,95,Thriller,16,6.3,1983,41596927.9574047,12382939.1294638
0.089401,425000,10604986,91,Horror,11,5.5,1983,930457.599047211,23217623.0858571
0.089401,425000,10604986,91,Mystery,11,5.5,1983,930457.599047211,23217623.0858571
0.089401,425000,10604986,91,Thriller,11,5.5,1983,930457.599047211,23217623.0858571
0.015727,15000000,16500000,90,Adventure,17,5.1,1983,32839679.9663721,36123647.9630093
0.015727,15000000,16500000,90,Science Fiction,17,5.1,1983,32839679.9663721,36123647.9630093
4.76535899999999,33000000,327311859,127,Crime,3535,7.9,1995,47221906.6145298,468372425.440186
4.76535899999999,33000000,327311859,127,Mystery,3535,7.9,1995,47221906.6145298,468372425.440186
4.76535899999999,33000000,327311859,127,Thriller,3535,7.9,1995,47221906.6145298,468372425.440186
4.282462,30000000,361958736,81,Animation,3141,7.5,1995,42929006.0132089,517950958.475917
4.282462,30000000,361958736,81,Comedy,3141,7.5,1995,42929006.0132089,517950958.475917
4.282462,30000000,361958736,81,Family,3141,7.5,1995,42929006.0132089,517950958.475917
3.440238,6000000,23341568,106,Drama,1942,8.0,1995,8585801.20264179,33401010.4343242
3.440238,6000000,23341568,106,Crime,1942,8.0,1995,8585801.20264179,33401010.4343242
3.440238,6000000,23341568,106,Thriller,1942,8.0,1995,8585801.20264179,33401010.4343242
2.533323,72000000,210000000,177,Action,2205,7.5,1995,103029614.431701,300503042.092462
2.533323,72000000,210000000,177,Drama,2205,7.5,1995,103029614.431701,300503042.092462
2.533323,72000000,210000000,177,History,2205,7.5,1995,103029614.431701,300503042.092462
2.533323,72000000,210000000,177,War,2205,7.5,1995,103029614.431701,300503042.092462
2.440099,58000000,352194034,130,Adventure,741,6.4,1995,82996078.292204,503977993.446744
2.440099,58000000,352194034,130,Action,741,6.4,1995,82996078.292204,503977993.446744
2.440099,58000000,352194034,130,Thriller,741,6.4,1995,82996078.292204,503977993.446744
2.245837,65000000,262797249,104,Adventure,1105,6.6,1995,93012846.3619527,376054156.085859
2.245837,65000000,262797249,104,Fantasy,1105,6.6,1995,93012846.3619527,376054156.085859
2.245837,65000000,262797249,104,Family,1105,6.6,1995,93012846.3619527,376054156.085859
2.230236,90000000,366101666,128,Action,1358,6.7,1995,128787018.039626,523879354.03866
2.230236,90000000,366101666,128,Thriller,1358,6.7,1995,128787018.039626,523879354.03866
2.216699,35000000,113000000,108,Science Fiction,225,5.2,1995,50083840.3487438,161699255.983087
2.216699,35000000,113000000,108,Horror,225,5.2,1995,50083840.3487438,161699255.983087
2.216699,35000000,113000000,108,Action,225,5.2,1995,50083840.3487438,161699255.983087
2.206907,29500000,168840000,129,Science Fiction,1439,7.2,1995,42213522.5796554,241604445.84234
2.206907,29500000,168840000,129,Thriller,1439,7.2,1995,42213522.5796554,241604445.84234
2.206907,29500000,168840000,129,Mystery,1439,7.2,1995,42213522.5796554,241604445.84234
2.191608,52000000,355237933,140,Drama,1002,7.1,1995,74410277.0895622,508333712.062564
1.964673,19000000,141407024,118,Adventure,1134,6.4,1995,27188370.4750323,202348766.120199
1.964673,19000000,141407024,118,Drama,1134,6.4,1995,27188370.4750323,202348766.120199
1.964673,19000000,141407024,118,Action,1134,6.4,1995,27188370.4750323,202348766.120199
1.964673,19000000,141407024,118,Comedy,1134,6.4,1995,27188370.4750323,202348766.120199
1.964673,19000000,141407024,118,Thriller,1134,6.4,1995,27188370.4750323,202348766.120199
1.913274,55000000,346079773,81,Adventure,795,6.6,1995,78703177.6908831,495228688.538899
1.913274,55000000,346079773,81,Animation,795,6.6,1995,78703177.6908831,495228688.538899
1.913274,55000000,346079773,81,Drama,795,6.6,1995,78703177.6908831,495228688.538899
1.913274,55000000,346079773,81,Family,795,6.6,1995,78703177.6908831,495228688.538899
1.847583,60000000,187436818,171,Action,1104,7.5,1995,85858012.0264179,268215876.233958
1.847583,60000000,187436818,171,Crime,1104,7.5,1995,85858012.0264179,268215876.233958
1.847583,60000000,187436818,171,Drama,1104,7.5,1995,85858012.0264179,268215876.233958
1.847583,60000000,187436818,171,Thriller,1104,7.5,1995,85858012.0264179,268215876.233958
1.706784,2500000,5535405,105,Drama,554,7.6,1995,3577417.16776741,7920981.15101823
1.706784,2500000,5535405,105,Romance,554,7.6,1995,3577417.16776741,7920981.15101823
1.649077,90000000,113493481,96,Science Fiction,339,5.2,1995,128787018.039626,162405410.943633
1.59374,100000000,336529144,121,Science Fiction,868,5.2,1995,143096686.710696,481562054.879869
1.59374,100000000,336529144,121,Fantasy,868,5.2,1995,143096686.710696,481562054.879869
1.59374,100000000,336529144,121,Action,868,5.2,1995,143096686.710696,481562054.879869
1.59374,100000000,336529144,121,Crime,868,5.2,1995,143096686.710696,481562054.879869
1.552666,52000000,116112375,178,Drama,699,7.6,1995,74410277.0895622,166152961.486099
1.552666,52000000,116112375,178,Crime,699,7.6,1995,74410277.0895622,166152961.486099
1.357131,30000000,254134910,89,Fantasy,387,5.9,1995,42929006.0132089,363658635.98521
1.357131,30000000,254134910,89,Drama,387,5.9,1995,42929006.0132089,363658635.98521
1.357131,30000000,254134910,89,Comedy,387,5.9,1995,42929006.0132089,363658635.98521
1.357131,30000000,254134910,89,Family,387,5.9,1995,42929006.0132089,363658635.98521
1.27600499999999,50000000,287928194,100,Fantasy,561,5.9,1995,71548343.3553482,412015705.719946
1.27600499999999,50000000,287928194,100,Comedy,561,5.9,1995,71548343.3553482,412015705.719946
1.27600499999999,50000000,287928194,100,Family,561,5.9,1995,71548343.3553482,412015705.719946
1.23489,4000000,4300000,98,Comedy,293,6.4,1995,5723867.46842786,6153157.52855995
1.232098,175000000,264218220,135,Adventure,557,5.8,1995,250419201.743719,378087518.505979
1.232098,175000000,264218220,135,Action,557,5.8,1995,250419201.743719,378087518.505979
1.173211,30000000,212385533,90,Comedy,583,6.0,1995,42929006.0132089,303916660.775853
1.173191,24000000,182016617,135,Drama,189,6.9,1995,34343204.8105671,260459748.189898
1.173191,24000000,182016617,135,Romance,189,6.9,1995,34343204.8105671,260459748.189898
1.162695,3600000,49800000,112,Drama,184,6.9,1995,5151480.72158507,71262149.9819269
1.162695,3600000,49800000,112,Romance,184,6.9,1995,5151480.72158507,71262149.9819269
1.13661,22000000,1106279658,114,Crime,201,5.6,1995,31481271.0763532,1583049536.35242
1.13661,22000000,1106279658,114,Drama,201,5.6,1995,31481271.0763532,1583049536.35242
1.13661,22000000,1106279658,114,Mystery,201,5.6,1995,31481271.0763532,1583049536.35242
1.13661,22000000,1106279658,114,Thriller,201,5.6,1995,31481271.0763532,1583049536.35242
1.13661,22000000,1106279658,114,Action,201,5.6,1995,31481271.0763532,1583049536.35242
1.085209,26000000,19075720,97,Adventure,182,5.3,1995,37205138.5447811,27296723.2862096
1.085209,26000000,19075720,97,Action,182,5.3,1995,37205138.5447811,27296723.2862096
1.085209,26000000,19075720,97,Drama,182,5.3,1995,37205138.5447811,27296723.2862096
1.085209,26000000,19075720,97,Science Fiction,182,5.3,1995,37205138.5447811,27296723.2862096
1.085209,26000000,19075720,97,Thriller,182,5.3,1995,37205138.5447811,27296723.2862096
1.077787,7000000,25405445,104,Thriller,536,6.7,1995,10016768.0697487,36354350.0391083
1.077787,7000000,25405445,104,Action,536,6.7,1995,10016768.0697487,36354350.0391083
1.077787,7000000,25405445,104,Crime,536,6.7,1995,10016768.0697487,36354350.0391083
1.068338,17000000,182057016,103,Comedy,169,6.2,1995,24326436.7408184,260517557.820362
1.068338,17000000,182057016,103,Drama,169,6.2,1995,24326436.7408184,260517557.820362
1.068338,17000000,182057016,103,Romance,169,6.2,1995,24326436.7408184,260517557.820362
1.016022,20000000,21284514,106,Fantasy,76,6.4,1995,28619337.3421393,30457434.3164743
1.016022,20000000,21284514,106,Drama,76,6.4,1995,28619337.3421393,30457434.3164743
1.016022,20000000,21284514,106,Comedy,76,6.4,1995,28619337.3421393,30457434.3164743
1.016022,20000000,21284514,106,Thriller,76,6.4,1995,28619337.3421393,30457434.3164743
0.986266,60000000,104324083,100,Action,95,5.6,1995,85858012.0264179,149284306.214317
0.986266,60000000,104324083,100,Thriller,95,5.6,1995,85858012.0264179,149284306.214317
0.981049,98000000,18517322,119,Action,54,6.1,1995,140234752.976482,26497674.2495508
0.981049,98000000,18517322,119,Adventure,54,6.1,1995,140234752.976482,26497674.2495508
0.958991,18000000,122195920,101,Action,229,5.4,1995,25757403.6079253,174858312.815653
0.958991,18000000,122195920,101,Fantasy,229,5.4,1995,25757403.6079253,174858312.815653
0.947883,16500000,135000000,136,Drama,185,7.1,1995,23610953.3072649,193180527.05944
0.947883,16500000,135000000,136,Romance,185,7.1,1995,23610953.3072649,193180527.05944
0.938457,10000000,26488734,89,Comedy,237,6.2,1995,14309668.6710696,37904500.7056097
0.932073,15000000,66000000,92,Action,78,5.3,1995,21464503.0066044,94443813.2290597
0.932073,15000000,66000000,92,Adventure,78,5.3,1995,21464503.0066044,94443813.2290597
0.932073,15000000,66000000,92,Science Fiction,78,5.3,1995,21464503.0066044,94443813.2290597
0.932073,15000000,66000000,92,Family,78,5.3,1995,21464503.0066044,94443813.2290597
0.932073,15000000,66000000,92,Fantasy,78,5.3,1995,21464503.0066044,94443813.2290597
0.90178,30250000,115101622,105,Comedy,139,6.1,1995,43286747.7299857,164706607.43227
0.90178,30250000,115101622,105,Thriller,139,6.1,1995,43286747.7299857,164706607.43227
0.90178,30250000,115101622,105,Crime,139,6.1,1995,43286747.7299857,164706607.43227
0.888985,50000000,30303072,132,Action,204,5.8,1995,71548343.3553482,43362692.0035568
0.888985,50000000,30303072,132,Adventure,204,5.8,1995,71548343.3553482,43362692.0035568
0.888985,50000000,30303072,132,Crime,204,5.8,1995,71548343.3553482,43362692.0035568
0.888985,50000000,30303072,132,Thriller,204,5.8,1995,71548343.3553482,43362692.0035568
0.875995,32000000,18552460,107,Action,221,6.2,1995,45790939.7474229,26547955.5633272
0.875995,32000000,18552460,107,Adventure,221,6.2,1995,45790939.7474229,26547955.5633272
0.875995,32000000,18552460,107,Drama,221,6.2,1995,45790939.7474229,26547955.5633272
0.875995,32000000,18552460,107,Thriller,221,6.2,1995,45790939.7474229,26547955.5633272
0.875995,32000000,18552460,107,Western,221,6.2,1995,45790939.7474229,26547955.5633272
0.807589999999999,25000000,6600000,98,Action,64,5.5,1995,35774171.6776741,9444381.32290597
0.807589999999999,25000000,6600000,98,Fantasy,64,5.5,1995,35774171.6776741,9444381.32290597
0.807589999999999,25000000,6600000,98,Comedy,64,5.5,1995,35774171.6776741,9444381.32290597
0.807589999999999,25000000,6600000,98,Science Fiction,64,5.5,1995,35774171.6776741,9444381.32290597
0.805549,3500000,28215918,91,Comedy,294,7.0,1995,5008384.03487438,40376043.783007
0.805549,3500000,28215918,91,Drama,294,7.0,1995,5008384.03487438,40376043.783007
0.804711,11000000,39363635,122,Drama,144,7.1,1995,15740635.5381766,56328057.4538921
0.788698999999999,53000000,157387195,116,Action,295,6.8,1995,75841243.9566692,225215861.351903
0.788698999999999,53000000,157387195,116,Thriller,295,6.8,1995,75841243.9566692,225215861.351903
0.788698999999999,53000000,157387195,116,Drama,295,6.8,1995,75841243.9566692,225215861.351903
0.77385,45000000,20350754,128,Drama,101,5.3,1995,64393509.0198134,29121254.6946445
0.773291,15000000,6700000,95,Comedy,61,6.5,1995,21464503.0066044,9587478.00961667
0.773291,15000000,6700000,95,Romance,61,6.5,1995,21464503.0066044,9587478.00961667
0.760076,20000000,50012507,103,Drama,86,6.5,1995,28619337.3421393,71566240.4579552
0.760076,20000000,50012507,103,Romance,86,6.5,1995,28619337.3421393,71566240.4579552
0.726743,30000000,24048000,106,Action,79,5.4,1995,42929006.0132089,34411891.2201883
0.726743,30000000,24048000,106,Crime,79,5.4,1995,42929006.0132089,34411891.2201883
0.726743,30000000,24048000,106,Science Fiction,79,5.4,1995,42929006.0132089,34411891.2201883
0.726743,30000000,24048000,106,Thriller,79,5.4,1995,42929006.0132089,34411891.2201883
0.705828,8,16,98,Fantasy,54,5.5,1995,11.4477349368557,22.8954698737114
0.705828,8,16,98,Horror,54,5.5,1995,11.4477349368557,22.8954698737114
0.705828,8,16,98,Thriller,54,5.5,1995,11.4477349368557,22.8954698737114
0.673425,60000000,35431113,103,Action,113,5.2,1995,85858012.0264179,50700748.7677228
0.673425,60000000,35431113,103,Comedy,113,5.2,1995,85858012.0264179,50700748.7677228
0.673425,60000000,35431113,103,Crime,113,5.2,1995,85858012.0264179,50700748.7677228
0.640868999999999,28000000,31596911,139,Adventure,72,6.2,1995,40067072.278995,45214132.7439276
0.623009,20000000,7563728,107,Action,238,6.4,1995,28619337.3421393,10823444.1598092
0.623009,20000000,7563728,107,Crime,238,6.4,1995,28619337.3421393,10823444.1598092
0.623009,20000000,7563728,107,Thriller,238,6.4,1995,28619337.3421393,10823444.1598092
0.623009,20000000,7563728,107,Drama,238,6.4,1995,28619337.3421393,10823444.1598092
0.604331,44000000,13681765,192,History,30,6.3,1995,62962542.1527065,19578152.3985437
0.604331,44000000,13681765,192,Drama,30,6.3,1995,62962542.1527065,19578152.3985437
0.602056,55000000,127600435,134,Action,172,5.8,1995,78703177.6908831,182591994.713436
0.602056,55000000,127600435,134,Adventure,172,5.8,1995,78703177.6908831,182591994.713436
0.602056,55000000,127600435,134,Drama,172,5.8,1995,78703177.6908831,182591994.713436
0.602056,55000000,127600435,134,Romance,172,5.8,1995,78703177.6908831,182591994.713436
0.592518999999999,21000000,23450000,115,Comedy,25,5.8,1995,30050304.2092462,33556173.0336583
0.592518999999999,21000000,23450000,115,Drama,25,5.8,1995,30050304.2092462,33556173.0336583
0.578548,5000000,15116634,88,Horror,80,5.1,1995,7154834.33553483,21631402.3961826
0.578548,5000000,15116634,88,Thriller,80,5.1,1995,7154834.33553483,21631402.3961826
0.577143,50000000,11534477,91,Action,26,4.1,1995,71548343.3553482,16505454.4164073
0.577143,50000000,11534477,91,Thriller,26,4.1,1995,71548343.3553482,16505454.4164073
0.577143,50000000,11534477,91,Romance,26,4.1,1995,71548343.3553482,16505454.4164073
0.552091,6000000,2,94,Romance,201,6.8,1995,8585801.20264179,2.86193373421393
0.552091,6000000,2,94,Comedy,201,6.8,1995,8585801.20264179,2.86193373421393
0.551631,62000000,107879496,106,Comedy,104,6.6,1995,88719945.7606318,154371984.416198
0.551631,62000000,107879496,106,Drama,104,6.6,1995,88719945.7606318,154371984.416198
0.551631,62000000,107879496,106,Romance,104,6.6,1995,88719945.7606318,154371984.416198
0.538475,11000000,178104,91,Action,16,5.2,1995,15740635.5381766,254860.922899219
0.538475,11000000,178104,91,Comedy,16,5.2,1995,15740635.5381766,254860.922899219
0.526485,42000000,7959291,145,Crime,150,6.5,1995,60100608.4184925,11389481.7066626
0.526485,42000000,7959291,145,Drama,150,6.5,1995,60100608.4184925,11389481.7066626
0.526485,42000000,7959291,145,Science Fiction,150,6.5,1995,60100608.4184925,11389481.7066626
0.526485,42000000,7959291,145,Thriller,150,6.5,1995,60100608.4184925,11389481.7066626
0.525474,500000,1148752,89,Drama,23,6.9,1995,715483.433553482,1643826.05052286
0.525474,500000,1148752,89,Comedy,23,6.9,1995,715483.433553482,1643826.05052286
0.508901,8169363,8175346,90,Crime,91,6.0,1995,11690087.7783695,11698649.2531354
0.508901,8169363,8175346,90,Drama,91,6.0,1995,11690087.7783695,11698649.2531354
0.508901,8169363,8175346,90,Thriller,91,6.0,1995,11690087.7783695,11698649.2531354
0.489975,7000000,8349430,112,Comedy,41,6.8,1995,10016768.0697487,11947757.6892289
0.489975,7000000,8349430,112,Drama,41,6.8,1995,10016768.0697487,11947757.6892289
0.460215,20000000,5781885,108,Horror,63,5.9,1995,28619337.3421393,8273685.86442275
0.460215,20000000,5781885,108,Science Fiction,63,5.9,1995,28619337.3421393,8273685.86442275
0.446622,1500000,7412216,91,Drama,141,6.7,1995,2146450.30066044,10606635.5078401
0.446622,1500000,7412216,91,Crime,141,6.7,1995,2146450.30066044,10606635.5078401
0.443718,17000000,7603766,106,Drama,12,6.5,1995,24326436.7408184,10880737.2112344
0.407454,50000000,9851610,95,Action,22,5.4,1995,71548343.3553482,14097327.4976596
0.407454,50000000,9851610,95,Thriller,22,5.4,1995,71548343.3553482,14097327.4976596
0.407454,50000000,9851610,95,Mystery,22,5.4,1995,71548343.3553482,14097327.4976596
0.407454,50000000,9851610,95,Romance,22,5.4,1995,71548343.3553482,14097327.4976596
0.378093,14000000,19800000,100,Comedy,45,4.5,1995,20033536.1394975,28333143.9687179
0.378093,14000000,19800000,100,Horror,45,4.5,1995,20033536.1394975,28333143.9687179
0.378093,14000000,19800000,100,Romance,45,4.5,1995,20033536.1394975,28333143.9687179
0.376857,35000000,64350171,106,Action,85,5.4,1995,50083840.3487438,92082962.5936675
0.376857,35000000,64350171,106,Adventure,85,5.4,1995,50083840.3487438,92082962.5936675
0.376857,35000000,64350171,106,Thriller,85,5.4,1995,50083840.3487438,92082962.5936675
0.360204,8000000,529766,116,Drama,26,6.3,1995,11447734.9368557,758077.593319788
0.360204,8000000,529766,116,Crime,26,6.3,1995,11447734.9368557,758077.593319788
0.327558,50000000,152000000,109,Action,100,4.8,1995,71548343.3553482,217506963.800258
0.327558,50000000,152000000,109,Adventure,100,4.8,1995,71548343.3553482,217506963.800258
0.327558,50000000,152000000,109,Drama,100,4.8,1995,71548343.3553482,217506963.800258
0.327558,50000000,152000000,109,Mystery,100,4.8,1995,71548343.3553482,217506963.800258
0.327558,50000000,152000000,109,Science Fiction,100,4.8,1995,71548343.3553482,217506963.800258
0.307976,50000000,10382407,135,Drama,61,5.3,1995,71548343.3553482,14856880.4178194
0.307976,50000000,10382407,135,History,61,5.3,1995,71548343.3553482,14856880.4178194
0.307976,50000000,10382407,135,Romance,61,5.3,1995,71548343.3553482,14856880.4178194
0.298783,27000000,16140822,102,Drama,43,6.1,1995,38636105.411888,23096981.4898711
0.298783,27000000,16140822,102,Mystery,43,6.1,1995,38636105.411888,23096981.4898711
0.298783,27000000,16140822,102,Thriller,43,6.1,1995,38636105.411888,23096981.4898711
0.275609,12000000,27400000,100,Comedy,41,6.3,1995,17171602.4052835,39208492.1587308
0.275609,12000000,27400000,100,Drama,41,6.3,1995,17171602.4052835,39208492.1587308
0.275609,12000000,27400000,100,Family,41,6.3,1995,17171602.4052835,39208492.1587308
0.200906,16000000,81452156,127,Comedy,18,6.1,1995,22895469.8737114,116555336.490427
0.200906,16000000,81452156,127,Drama,18,6.1,1995,22895469.8737114,116555336.490427
0.200906,16000000,81452156,127,Romance,18,6.1,1995,22895469.8737114,116555336.490427
0.194078,35000000,15000000,135,War,17,6.4,1995,50083840.3487438,21464503.0066044
0.194078,35000000,15000000,135,Adventure,17,6.4,1995,50083840.3487438,21464503.0066044
0.194078,35000000,15000000,135,Drama,17,6.4,1995,50083840.3487438,21464503.0066044
0.194078,35000000,15000000,135,Romance,17,6.4,1995,50083840.3487438,21464503.0066044
0.189446,10000000,23574130,116,Drama,16,6.6,1995,14309668.6710696,33733798.9508723
0.189446,10000000,23574130,116,Romance,16,6.6,1995,14309668.6710696,33733798.9508723
0.18332,28000000,3983912,74,Animation,11,4.8,1995,40067072.278995,5700846.07346984
0.18332,28000000,3983912,74,Adventure,11,4.8,1995,40067072.278995,5700846.07346984
0.18332,28000000,3983912,74,Family,11,4.8,1995,40067072.278995,5700846.07346984
0.183034,6400000,6,86,Thriller,15,4.5,1995,9158187.94948458,8.58580120264179
0.183034,6400000,6,86,Romance,15,4.5,1995,9158187.94948458,8.58580120264179
0.141747,25000000,13071518,128,Mystery,26,6.7,1995,35774171.6776741,18704909.1607923
0.141747,25000000,13071518,128,Crime,26,6.7,1995,35774171.6776741,18704909.1607923
0.141747,25000000,13071518,128,Drama,26,6.7,1995,35774171.6776741,18704909.1607923
0.105894,6,11,98,Horror,13,5.1,1995,8.58580120264179,15.7406355381766
0.105894,6,11,98,Thriller,13,5.1,1995,8.58580120264179,15.7406355381766
0.018196,6000000,5093707,86,Action,10,4.7,1995,8585801.20264179,7288925.94775082
0.018196,6000000,5093707,86,Adventure,10,4.7,1995,8585801.20264179,7288925.94775082
0.018196,6000000,5093707,86,Comedy,10,4.7,1995,8585801.20264179,7288925.94775082
0.018196,6000000,5093707,86,Family,10,4.7,1995,8585801.20264179,7288925.94775082
0.018196,6000000,5093707,86,Thriller,10,4.7,1995,8585801.20264179,7288925.94775082
4.586426,1200000,14661007,99,Crime,2018,7.9,1992,1864829.10550674,22783560.4746984
4.586426,1200000,14661007,99,Thriller,2018,7.9,1992,1864829.10550674,22783560.4746984
3.966538,28000000,504050219,90,Animation,2121,7.3,1992,43512679.1284907,783306265.856875
3.966538,28000000,504050219,90,Family,2121,7.3,1992,43512679.1284907,783306265.856875
3.966538,28000000,504050219,90,Comedy,2121,7.3,1992,43512679.1284907,783306265.856875
3.966538,28000000,504050219,90,Adventure,2121,7.3,1992,43512679.1284907,783306265.856875
3.966538,28000000,504050219,90,Fantasy,2121,7.3,1992,43512679.1284907,783306265.856875
3.822939,18000000,358991681,120,Comedy,1426,6.2,1992,27972436.5826012,557881779.469661
3.822939,18000000,358991681,120,Family,1426,6.2,1992,27972436.5826012,557881779.469661
3.822939,18000000,358991681,120,Adventure,1426,6.2,1992,27972436.5826012,557881779.469661
3.822939,18000000,358991681,120,Crime,1426,6.2,1992,27972436.5826012,557881779.469661
2.248239,80000000,280000000,126,Action,922,6.5,1992,124321940.367116,435126791.284907
2.248239,80000000,280000000,126,Crime,922,6.5,1992,124321940.367116,435126791.284907
2.248239,80000000,280000000,126,Fantasy,922,6.5,1992,124321940.367116,435126791.284907
2.248239,80000000,280000000,126,Science Fiction,922,6.5,1992,124321940.367116,435126791.284907
2.248239,80000000,280000000,126,Thriller,922,6.5,1992,124321940.367116,435126791.284907
1.919148,50000000,159773545,114,Science Fiction,850,6.0,1992,77701212.7294478,248291964.17166
1.919148,50000000,159773545,114,Action,850,6.0,1992,77701212.7294478,248291964.17166
1.919148,50000000,159773545,114,Horror,850,6.0,1992,77701212.7294478,248291964.17166
1.574949,35000000,321731527,118,Adventure,468,6.1,1992,54390848.9106134,499978596.423941
1.574949,35000000,321731527,118,Action,468,6.1,1992,54390848.9106134,499978596.423941
1.574949,35000000,321731527,118,Comedy,468,6.1,1992,54390848.9106134,499978596.423941
1.574949,35000000,321731527,118,Thriller,468,6.1,1992,54390848.9106134,499978596.423941
1.574949,35000000,321731527,118,Crime,468,6.1,1992,54390848.9106134,499978596.423941
1.432653,40000000,215862692,128,Romance,545,6.8,1992,62160970.1835582,335455859.028865
1.432653,40000000,215862692,128,Horror,545,6.8,1992,62160970.1835582,335455859.028865
1.283709,35000000,156563139,103,Action,204,5.9,1992,54390848.9106134,243302915.380582
1.283709,35000000,156563139,103,Thriller,204,5.9,1992,54390848.9106134,243302915.380582
1.199355,40000000,243240178,138,Drama,502,6.9,1992,62160970.1835582,378001136.302535
1.199355,40000000,243240178,138,Thriller,502,6.9,1992,62160970.1835582,378001136.302535
1.16983,20000000,121697323,94,Comedy,421,6.5,1992,31080485.0917791,189120591.660546
1.070577,49000000,352927224,127,Thriller,444,6.4,1992,76147188.4748588,548457466.200749
1.070577,49000000,352927224,127,Mystery,444,6.4,1992,76147188.4748588,548457466.200749
0.980566,12500000,10725228,100,Crime,148,7.2,1992,19425303.1823619,16667264.4479966
0.980566,12500000,10725228,100,Drama,148,7.2,1992,19425303.1823619,16667264.4479966
0.980566,12500000,10725228,100,Mystery,148,7.2,1992,19425303.1823619,16667264.4479966
0.964004,40000000,58662452,89,Adventure,131,4.8,1992,62160970.1835582,91162873.2416604
0.964004,40000000,58662452,89,Comedy,131,4.8,1992,62160970.1835582,91162873.2416604
0.964004,40000000,58662452,89,Family,131,4.8,1992,62160970.1835582,91162873.2416604
0.964004,40000000,58662452,89,Science Fiction,131,4.8,1992,62160970.1835582,91162873.2416604
0.851712,1000000,2019469,96,Crime,63,6.3,1992,1554024.25458895,3138303.8073905
0.851712,1000000,2019469,96,Drama,63,6.3,1992,1554024.25458895,3138303.8073905
0.841579999999999,14000000,159157447,131,Western,602,7.5,1992,21756339.5642453,247334532.936456
0.834109,31000000,231605150,100,Music,320,6.2,1992,48174751.8922576,359920020.587713
0.834109,31000000,231605150,100,Comedy,320,6.2,1992,48174751.8922576,359920020.587713
0.782091,47000000,7191399,154,Action,81,6.1,1992,73039139.9656809,11175608.4704267
0.782091,47000000,7191399,154,Adventure,81,6.1,1992,73039139.9656809,11175608.4704267
0.782091,47000000,7191399,154,Drama,81,6.1,1992,73039139.9656809,11175608.4704267
0.782091,47000000,7191399,154,History,81,6.1,1992,73039139.9656809,11175608.4704267
0.776089,8000000,17092453,100,Horror,50,5.0,1992,12432194.0367116,26562086.5324217
0.775666,31000000,134095253,157,Drama,435,7.1,1992,48174751.8922576,208387275.587242
0.767389,15000000,44065653,84,Action,138,5.4,1992,23310363.8188343,68479093.5563006
0.767389,15000000,44065653,84,Adventure,138,5.4,1992,23310363.8188343,68479093.5563006
0.767389,15000000,44065653,84,Thriller,138,5.4,1992,23310363.8188343,68479093.5563006
0.766646,3000000,242623,104,Horror,166,7.4,1992,4662072.76376686,377042.026721136
0.766646,3000000,242623,104,Comedy,166,7.4,1992,4662072.76376686,377042.026721136
0.751681,8000000,6739141,95,Action,78,5.4,1992,12432194.0367116,10472788.5690948
0.751681,8000000,6739141,95,Thriller,78,5.4,1992,12432194.0367116,10472788.5690948
0.751681,8000000,6739141,95,Science Fiction,78,5.4,1992,12432194.0367116,10472788.5690948
0.740663,25000000,411006740,129,Thriller,338,6.1,1992,38850606.3647239,638714442.759536
0.740663,25000000,411006740,129,Action,338,6.1,1992,38850606.3647239,638714442.759536
0.740663,25000000,411006740,129,Drama,338,6.1,1992,38850606.3647239,638714442.759536
0.740663,25000000,411006740,129,Music,338,6.1,1992,38850606.3647239,638714442.759536
0.740663,25000000,411006740,129,Romance,338,6.1,1992,38850606.3647239,638714442.759536
0.685325,45000000,178051587,117,Drama,219,6.0,1992,69931091.456503,276696484.766055
